GC,node,delta_bind,delta_expr,delta_psr,parent,abundance,branch length from naive,LBI,LBR
gc17HK,seq16,-2.45987,-0.41024999999999995,-0.02686000000000001,seq3,1.0,8.0,1.0875147556113263,0.0
gc17HK,seq18,-2.5369699999999997,-0.08851000000000003,-0.49953,seq3,1.0,5.0,2.7577808551550373,0.0
gc17HK,seq55,0.5900000000000001,0.009460000000000003,-0.69531,seq3,1.0,5.0,2.7577808551550373,0.0
gc17HK,seq6,0.55313,-0.024329999999999997,-0.5737099999999999,seq3,1.0,4.0,5.778143756981139,0.0
gc17HK,seq56,0.45955,-0.08013,-0.30844,seq3,1.0,6.0,1.6466514386962952,0.0
gc17HK,seq53,0.55768,0.08857999999999999,-0.40243999999999996,seq3,1.0,4.0,5.778143756981139,0.0
gc17HK,seq44,-0.024509999999999935,-0.19680000000000003,-0.36661,seq3,1.0,4.0,5.778143756981139,0.0
gc17HK,seq62,0.58633,-0.01788,-0.24236999999999997,seq3,1.0,4.0,5.778143756981139,0.0
gc17HK,seq43,0.5615,-0.050910000000000004,-0.63689,seq3,1.0,4.0,6.870827586768513,0.18910637667454985
gc17HK,25,0.57447,0.05682,-0.43598,seq3,0.0,4.0,7.274929032573084,0.2590425815874748
gc17HK,23,0.5655800000000001,0.08509,-1.01434,seq3,0.0,4.0,7.274929032573084,0.2590425815874748
gc17HK,seq8,0.5720200000000001,0.09289,-0.38994999999999996,seq3,2.0,4.0,7.598110727561112,0.31497433209083675
gc17HK,seq9,1.6906599999999998,-0.05287000000000002,0.20332000000000006,seq48,1.0,10.0,1.3124042122687793,0.0
gc17HK,seq35,-2.08071,-0.07499000000000003,2.54606,seq17,1.0,11.0,1.052060043636536,0.0
gc17HK,seq52,1.66977,-0.6163199999999999,1.11306,seq17,1.0,9.0,1.3846745829431426,0.0
gc17HK,seq26,1.82363,-0.0801,0.68351,5,1.0,6.0,6.463272819312477,0.7844052014238947
gc17HK,seq1,1.79874,-0.06189000000000001,0.7256000000000001,5,2.0,6.0,6.63620933717325,0.8321501799531663
gc17HK,seq14,2.48222,-0.05254,1.02778,5,4.0,6.0,10.12273604652092,1.7947238742700204
gc17HK,seq21,1.02969,-0.14474,-0.29381,11,1.0,6.0,1.4347919488346965,0.0
gc17HK,seq5,1.958,0.06873999999999997,0.65822,11,1.0,8.0,2.7678101934484065,1.613995653510135
gc17HK,seq65,1.2324,0.0032300000000000106,0.10099999999999999,seq34,1.0,10.0,2.7188732445767627,1.412647080180326
gc17HK,seq2,0.4173300000000001,-0.12874000000000002,-0.10903000000000004,seq43,1.0,10.0,1.0145523266595353,0.0
gc17HK,seq41,0.57447,0.05682,-0.43598,25,1.0,6.0,1.8492192979129225,0.0
gc17HK,seq68,0.5932700000000001,0.014990000000000007,0.04761000000000001,25,1.0,5.0,3.3084173858934456,0.0
gc17HK,seq57,-0.35361000000000004,-0.07934,-0.9942899999999999,23,1.0,6.0,1.8492192979129225,0.0
gc17HK,seq50,0.5281399999999999,0.09905,-0.9742500000000001,23,1.0,5.0,3.3084173858934456,0.0
gc17HK,seq29,0.54089,0.0456,-0.33238999999999996,seq8,1.0,5.0,3.4273092872424806,0.0
gc17HK,seq49,0.16154000000000002,0.05789,0.11262000000000003,seq8,1.0,10.0,1.0163550813278277,0.0
gc17HK,seq40,1.82363,-0.0801,0.68351,seq26,1.0,8.0,1.7393735744005419,0.0
gc17HK,seq23,1.82363,-0.0801,0.68351,seq26,1.0,8.0,1.7393735744005419,0.0
gc17HK,seq20,1.81066,-0.18783000000000002,0.4825999999999999,seq26,1.0,7.0,4.055201265331981,0.3473209414177201
gc17HK,seq15,1.71064,-0.06855,0.40757999999999994,seq1,1.0,7.0,3.0734455412845607,0.0
gc17HK,seq28,1.3513199999999999,-0.13420000000000004,0.77535,seq1,2.0,11.0,1.228301643717705,0.1833617308618167
gc17HK,seq46,1.79874,-0.06189000000000001,0.7256000000000001,seq1,1.0,8.0,4.219390561346556,1.39360293377744
gc17HK,seq7,1.69028,-0.21473,0.96036,seq14,1.0,12.0,1.0226130018324664,0.0
gc17HK,seq60,2.48222,-0.05254,1.02778,seq14,1.0,7.0,4.356067038748689,0.0
gc17HK,seq25,1.6968,-0.25888000000000005,1.3114500000000002,seq14,1.0,8.0,2.234628066748765,0.0
gc17HK,seq66,2.48222,-0.05254,1.02778,seq14,1.0,8.0,2.234628066748765,0.0
gc17HK,seq54,-0.5026900000000002,-0.23493,0.75631,seq14,1.0,7.0,4.356067038748689,0.0
gc17HK,seq39,2.48222,-0.05254,1.02778,seq14,1.0,7.0,4.356067038748689,0.0
gc17HK,seq45,2.4472799999999997,-0.19504,1.0473299999999999,seq14,1.0,8.0,2.234628066748765,0.0
gc17HK,seq51,2.51593,-0.4661099999999999,1.11328,seq14,1.0,7.0,4.356067038748689,0.0
gc17HK,seq4,1.8998799999999998,-0.04820000000000002,1.6706399999999997,seq5,1.0,12.0,1.0323785731270243,0.0
gc17HK,seq58,1.958,0.06873999999999997,0.65822,seq5,1.0,9.0,1.6503410260629792,0.0
gc17HK,seq13,1.2324,0.0032300000000000106,0.10099999999999999,seq65,1.0,11.0,1.6323381286594434,0.0
gc17HK,seq36,1.2373999999999998,-0.02187999999999999,0.16205999999999998,seq65,1.0,12.0,1.2326241974026315,0.0
gc17HK,seq33,-1.5527900000000003,-0.45133000000000006,1.22253,seq20,1.0,10.0,1.1521095142746678,0.0
gc17HK,seq64,1.79874,-0.06189000000000001,0.7256000000000001,seq46,1.0,10.0,1.4356971334691138,0.0
gc17HK,seq61,1.82006,-0.10264000000000001,0.7228500000000001,seq46,1.0,9.0,2.1843476006207867,0.0
gc17HK,seq12,1.2772799999999997,-0.08797,0.87048,seq46,1.0,10.0,1.4356971334691138,0.0
gc56HK,naive,0.0,0.0,0.0,,0.0,0.0,10.881741892421344,
gc56HK,seq40,-1.1782,-0.40432999999999997,0.5554899999999999,naive,1.0,8.0,1.003314955103486,0.0
gc56HK,11,0.12851,-1.22449,0.7401,naive,0.0,2.0,4.3122947519941235,0.8449516839675832
gc56HK,seq55,-0.13934000000000002,-0.17042,0.45297000000000004,naive,1.0,3.0,2.8513866588127224,0.911138891531141
gc56HK,16,0.26076,0.09,-0.36879,naive,0.0,2.0,6.176047586791956,1.6423308356291308
gc56HK,9,0.06999000000000001,-0.05263,-0.11142999999999999,naive,0.0,2.0,5.379838369856218,1.3016844698173293
gc56HK,4,0.331,-0.00561,-0.27353,naive,0.0,1.0,8.183237695608193,0.7654209879835503
gc56HK,5,0.34886,0.02411,-0.06631,naive,0.0,1.0,11.436930077279362,1.4673603709892824
gc56HK,seq12,0.12105000000000002,-1.37355,0.27366999999999997,11,1.0,6.0,1.0606667945705737,0.0
gc56HK,seq20,0.07316,-1.19974,0.632,11,1.0,7.0,1.0223180664842852,0.0
gc56HK,seq6,-0.13934000000000002,-0.17042,0.45297000000000004,seq55,1.0,4.0,1.6810870894362882,0.0
gc56HK,seq35,-0.85333,-0.07856999999999999,0.2611,seq55,1.0,4.0,1.6810870894362882,0.0
gc56HK,seq68,-3.44369,0.06793,1.66104,16,1.0,6.0,1.0948026184705855,0.0
gc56HK,seq3,0.26744,0.057460000000000004,-0.46096,16,1.0,4.0,1.7005018662046751,0.0
gc56HK,seq32,0.18340999999999996,0.012480000000000012,-0.45436,16,1.0,9.0,1.0047199444472477,0.0
gc56HK,seq45,-0.40448,-1.07562,0.51086,16,1.0,7.0,1.0348759343045484,0.0
gc56HK,seq50,-0.17461,-0.05011999999999999,-0.16449999999999998,9,1.0,10.0,1.0014692720893401,0.0
gc56HK,seq18,0.11827000000000001,-0.06955,0.23589,9,1.0,11.0,2.045916028591332,1.0448107777037279
gc56HK,seq38,0.01542000000000001,0.00868,-0.45765999999999996,9,1.0,6.0,4.418106579700877,3.090008025581598
gc56HK,6,0.331,-0.00561,-0.27353,4,0.0,2.0,5.65597687165356,0.5527454260964909
gc56HK,15,1.18666,-0.0053,-0.46804999999999997,4,0.0,2.0,7.836913015004749,1.1514817183485193
gc56HK,seq24,1.07847,-0.19586,0.03654,5,1.0,7.0,1.0258705631467708,0.0
gc56HK,seq11,1.15153,-0.77121,-0.25451999999999997,5,1.0,6.0,1.0703234816938694,0.0
gc56HK,seq53,0.55696,0.027359999999999995,0.10418999999999999,5,1.0,4.0,1.5196241513081232,0.0
gc56HK,35,0.67986,0.0185,-0.33984,5,0.0,3.0,4.4032681889535725,0.8252003196454964
gc56HK,36,0.05827,-0.05115000000000001,0.49435000000000007,5,0.0,6.0,3.114032087271711,1.9094307847413712
gc56HK,3,0.2164,-0.52588,-0.16612,5,0.0,2.0,7.7954003873358655,0.6107756659711728
gc56HK,seq19,0.13981000000000002,-0.49358,1.9925700000000002,seq18,1.0,14.0,1.0520730928225215,0.0
gc56HK,seq17,0.038,-0.013170000000000001,-0.42223999999999995,seq38,1.0,7.0,2.2574511384047886,0.0
gc56HK,seq29,0.026549999999999997,-0.014929999999999999,-0.41906,seq38,1.0,7.0,2.2574511384047886,0.0
gc56HK,seq1,0.01542000000000001,0.00868,-0.45765999999999996,seq38,1.0,9.0,1.1701775059722133,0.0
gc56HK,seq71,-0.09502,0.0882,-0.5432699999999999,seq38,1.0,7.0,3.334298081480095,0.4770189373118624
gc56HK,seq8,1.32005,-0.13044,-0.11368,6,1.0,8.0,1.0115410128051194,0.0
gc56HK,seq78,0.7519800000000001,-0.18061000000000002,-0.6638099999999999,6,1.0,7.0,4.389679763491586,3.2561567817180204
gc56HK,37,1.16227,-0.04553,-0.48144,15,0.0,6.0,4.436885353883982,2.943118476843765
gc56HK,seq27,1.14786,-0.037399999999999996,-0.6546,15,1.0,3.0,5.107667659350916,0.4530399862770887
gc56HK,seq5,1.19269,-0.01567,-0.36485999999999996,15,1.0,4.0,9.82692350759908,4.104164679116404
gc56HK,seq77,-0.12724999999999997,-0.14767000000000002,-0.47385,35,1.0,8.0,1.0229310406808427,0.0
gc56HK,seq14,0.6120099999999999,-0.21777000000000002,-0.07921999999999997,35,1.0,9.0,1.0084358584311481,0.0
gc56HK,seq80,-0.07419,-0.60114,0.3945400000000001,36,1.0,8.0,1.2861031313022044,0.0
gc56HK,30,0.21229,-0.013769999999999998,0.35123000000000004,36,0.0,8.0,3.6090684699229105,1.8062045586256046
gc56HK,seq74,0.18579,-0.5609000000000001,-0.08909999999999998,3,1.0,5.0,1.3383230636713,0.0
gc56HK,seq7,0.11594000000000002,-0.53684,-0.20700999999999997,3,1.0,4.0,1.919657436126287,0.0
gc56HK,seq73,0.19288,-0.54466,-0.17692999999999998,3,1.0,6.0,9.822295378683302,7.73510577385201
gc56HK,seq43,-0.7051999999999999,-0.15169,-0.42135,seq71,1.0,11.0,1.0427541607190545,0.0
gc56HK,seq25,0.56264,-0.18172000000000002,-0.6876399999999999,seq78,1.0,11.0,1.0620841504965617,0.0
gc56HK,seq76,-2.1294,-0.25533,-0.3415499999999999,seq78,1.0,11.0,1.0620841504965617,0.0
gc56HK,29,0.7519800000000001,-0.18061000000000002,-0.6638099999999999,seq78,0.0,8.0,4.061871145538954,0.8076915445918067
gc56HK,seq81,1.16227,-0.04553,-0.48144,37,1.0,9.0,1.171112446086332,0.0
gc56HK,seq51,1.2112699999999998,-0.02407,-0.48915999999999993,37,1.0,7.0,2.264359463357154,0.0
gc56HK,seq82,1.16227,-0.04553,-0.48144,37,1.0,8.0,1.4651318528196544,0.0
gc56HK,seq83,1.04049,0.015569999999999997,-0.34758,37,1.0,8.0,1.4651318528196544,0.0
gc56HK,27,0.8168599999999999,-0.03179,-0.38107,seq27,0.0,4.0,4.863051278036627,0.9366014857799262
gc56HK,seq13,1.07989,-0.028299999999999995,-1.4000899999999998,seq5,1.0,12.0,1.0029611029561536,0.0
gc56HK,seq70,1.23038,-0.05406999999999999,-0.39691,seq5,1.0,6.0,2.1945941930088364,0.0
gc56HK,seq28,0.35892,-1.7981599999999998,1.2468399999999997,seq5,1.0,5.0,4.247243687238617,0.0
gc56HK,seq21,1.2063899999999999,-0.07986,-0.50057,seq5,1.0,8.0,1.1616707434636635,0.0
gc56HK,seq2,0.55877,-0.41179,-0.27594,seq5,1.0,6.0,2.1945941930088364,0.0
gc56HK,seq48,1.15363,0.042480000000000004,-0.23188999999999999,seq5,1.0,5.0,4.247243687238617,0.0
gc56HK,34,1.17972,-0.12340000000000001,-0.56577,seq5,0.0,5.0,6.901618976370553,0.6249642084600286
gc56HK,seq62,0.39855,-0.07411,-0.29796,seq5,1.0,5.0,5.8532989184153745,0.37814058939032724
gc56HK,seq64,0.37927,-0.17970999999999995,0.8268000000000001,30,1.0,11.0,1.12989787028849,0.0
gc56HK,22,1.0266600000000001,-0.03595,0.33163,30,0.0,10.0,5.1073874666107075,2.7745851484314064
gc56HK,seq66,0.13386,-1.23159,-0.46445000000000003,seq73,1.0,11.0,1.0594441586718448,0.0
gc56HK,seq39,0.21546,-0.56651,-0.14150999999999997,seq73,1.0,8.0,2.193967843871164,0.0
gc56HK,seq60,-0.12613000000000002,-0.86998,1.5876,seq73,1.0,8.0,2.193967843871164,0.0
gc56HK,seq57,0.033080000000000026,-0.77264,1.4625000000000001,seq73,1.0,12.0,1.0218682838731048,0.0
gc56HK,seq4,0.15903,-0.74448,-0.36644,seq73,2.0,8.0,2.384293007799245,0.0867492951000869
gc56HK,32,0.19135000000000002,-0.48908,-0.21527999999999997,seq73,0.0,7.0,5.8709237055888845,0.38284463062167684
gc56HK,18,0.19288,-0.54466,-0.17692999999999998,seq73,0.0,7.0,7.135164823245999,0.6806255470554957
gc56HK,seq33,1.10113,-0.50956,0.5925699999999999,seq73,3.0,9.0,3.7832882199428397,1.6286777382406734
gc56HK,seq15,0.7519800000000001,-0.18061000000000002,-0.6638099999999999,29,1.0,11.0,1.1524415880565377,0.0
gc56HK,seq63,0.77159,-0.19574000000000003,-0.7091299999999999,29,1.0,10.0,1.414379198715526,0.0
gc56HK,seq61,1.07976,0.09752,-0.7798200000000001,27,1.0,9.0,1.0260290347661603,0.0
gc56HK,26,0.8059999999999999,-0.09119,-0.54855,27,0.0,5.0,4.39608355949292,0.8157102615521628
gc56HK,seq75,1.17972,-0.12340000000000001,-0.56577,34,1.0,6.0,3.1710842910339787,0.0
gc56HK,seq84,1.2071299999999998,-0.18974,-0.50868,34,1.0,11.0,1.014628650883534,0.0
gc56HK,21,1.19784,-0.06702000000000001,-0.20054,34,0.0,8.0,2.790609583049589,1.1568690331171143
gc56HK,12,-0.45710999999999996,-0.07442,-0.10343999999999998,seq62,0.0,6.0,5.174179098592843,0.8575879319128398
gc56HK,seq54,1.03711,-0.12118000000000001,0.5392600000000001,22,1.0,11.0,2.5110234058913337,0.0
gc56HK,seq9,1.0266600000000001,-0.03595,0.33163,22,1.0,11.0,2.5110234058913337,0.0
gc56HK,seq72,0.99561,-0.12828,0.38564,22,1.0,12.0,1.5558744461562732,0.0
gc56HK,seq46,1.0266600000000001,-0.03595,0.33163,22,1.0,11.0,2.5110234058913337,0.0
gc56HK,seq56,0.2193,-0.27665,0.05006000000000008,22,1.0,15.0,1.027675359054731,0.0
gc56HK,seq69,0.19135000000000002,-0.48908,-0.21527999999999997,32,1.0,8.0,2.79191269080077,0.0
gc56HK,seq49,-0.09103,-0.7031999999999999,-0.15324999999999997,32,1.0,12.0,1.0328200257648468,0.0
gc56HK,seq23,0.20805,-0.54068,-0.11034,18,1.0,12.0,1.0413384154096852,0.0
gc56HK,seq36,0.21546,-0.56651,-0.14150999999999997,18,1.0,8.0,3.257001006670429,0.0
gc56HK,seq79,0.19288,-0.54466,-0.17692999999999998,18,1.0,8.0,3.257001006670429,0.0
gc56HK,seq34,0.18953,-0.5680700000000001,-0.25878999999999996,18,1.0,8.0,3.257001006670429,0.0
gc56HK,seq47,1.11488,-0.5612,0.49450000000000005,seq33,1.0,10.0,2.751197655764228,0.35934479218989773
gc56HK,seq41,1.10113,-0.50956,0.5925699999999999,seq33,1.0,11.0,3.5507329173486144,1.579205333221959
gc56HK,seq52,0.7615999999999999,-0.13752999999999999,-0.77926,26,1.0,9.0,1.0622014401116393,0.0
gc56HK,seq59,0.79929,-0.06578,-0.25839,26,1.0,10.0,1.0228826310283288,0.0
gc56HK,seq31,1.17587,-0.10178999999999999,0.01992000000000001,21,1.0,10.0,1.2423326550882092,0.0
gc56HK,seq44,1.3044099999999998,-0.053870000000000015,-0.15769,21,1.0,9.0,1.6587284527685122,0.0
gc56HK,25,-0.45710999999999996,-0.07442,-0.10343999999999998,12,0.0,8.0,3.428666545386244,1.1909620461418653
gc56HK,seq10,0.4026800000000001,-0.01824,0.21881,12,1.0,8.0,4.573657946407119,1.9226262863320518
gc56HK,seq30,1.08811,-0.6462,2.4861799999999996,seq47,1.0,11.0,1.644229614983284,0.0
gc56HK,seq37,0.34718999999999994,-1.39815,0.9846499999999999,seq41,1.0,13.0,1.345204161830326,0.0
gc56HK,31,1.12371,-0.53141,0.6279899999999999,seq41,0.0,12.0,3.520695690672505,0.8163249831676386
gc56HK,seq22,1.20384,0.07835999999999999,0.24614999999999998,25,1.0,15.0,1.0022146572230834,0.0
gc56HK,seq58,-0.60753,0.030429999999999985,-0.19012,25,1.0,10.0,1.328684274807133,0.0
gc56HK,seq16,0.3627,0.007089999999999992,0.21774,seq10,1.0,11.0,1.1779219525011315,0.0
gc56HK,seq26,-0.21627000000000018,-0.20604999999999998,0.19976999999999998,seq10,1.0,12.0,1.0654538284582482,0.0
gc56HK,seq65,0.40180000000000005,-0.09448000000000001,0.37366,seq10,1.0,12.0,1.0654538284582482,0.0
gc56HK,seq67,1.08275,-0.55674,0.5836399999999999,31,1.0,13.0,1.927312122047864,0.0
gc56HK,seq42,-1.6016600000000003,-0.89827,1.1387899999999997,31,1.0,15.0,1.125498048686092,0.0
gc39HK,naive,0.0,0.0,0.0,,0.0,0.0,3.3035702830244364,
gc39HK,2,-3.26719,-0.2654,2.06535,naive,0.0,3.0,3.1608010771898094,1.835592601259789
gc39HK,3,1.19682,0.0402,0.15191,naive,0.0,2.0,11.559064796745922,7.811912774574725
gc39HK,seq2,-6.44764,-0.623,2.1371400000000005,2,1.0,8.0,1.0145593631336718,0.0
gc39HK,seq10,-3.27805,-0.32480000000000003,1.89787,2,1.0,6.0,3.169120924355842,1.861302176525225
gc39HK,seq20,1.04731,-0.09766,0.57584,3,1.0,5.0,1.5257048809362947,0.0
gc39HK,seq8,1.1051,0.025159999999999995,0.09523999999999999,3,1.0,3.0,4.884462856719939,0.0
gc39HK,seq7,0.4624500000000001,-0.15586000000000003,-0.043410000000000004,3,1.0,5.0,1.5257048809362947,0.0
gc39HK,seq6,1.21096,0.017479999999999996,0.06348999999999999,3,1.0,6.0,1.1933960178199436,0.0
gc39HK,seq13,1.0732,0.19169999999999998,-0.64106,3,1.0,6.0,1.1933960178199436,0.0
gc39HK,seq21,1.30474,0.007009999999999995,0.2334,3,1.0,5.0,1.5257048809362947,0.0
gc39HK,seq18,1.18262,-0.002270000000000001,0.05404999999999999,3,1.0,4.0,3.3888413237087835,0.3951509908366194
gc39HK,9,1.37994,0.058589999999999996,0.12434,3,0.0,3.0,6.84783157894247,0.40196205392807344
gc39HK,seq1,1.2744300000000002,0.056080000000000005,-0.07147000000000003,3,1.0,7.0,1.7984295597529814,0.6789764012827242
gc39HK,5,0.45951000000000003,-1.2301,0.46657,3,0.0,4.0,6.784038388960058,1.7929185748576026
gc39HK,seq5,-3.3119,-0.5246200000000001,1.7083599999999999,seq10,1.0,7.0,1.7979749934853095,0.0
gc39HK,seq12,-3.27805,-0.32480000000000003,1.89787,seq10,1.0,7.0,1.7979749934853095,0.0
gc39HK,seq3,-3.27805,-0.32480000000000003,1.89787,seq10,2.0,7.0,1.9883001574133905,0.10585528976637351
gc39HK,seq4,0.8578600000000001,-0.09792000000000001,0.07987,seq18,1.0,6.0,1.323294517151453,0.0
gc39HK,seq14,1.4098600000000001,-0.287,0.6727,9,1.0,7.0,1.1071067714820464,0.0
gc39HK,seq22,0.42444000000000004,0.002919999999999999,-0.21917,9,1.0,7.0,1.1071067714820464,0.0
gc39HK,seq15,1.33478,0.10012000000000001,-0.20635000000000003,seq1,1.0,8.0,1.2937258202566875,0.0
gc39HK,seq11,1.23918,-1.1852,0.15575,5,1.0,7.0,1.287970314713504,0.0
gc39HK,seq9,2.08868,-1.14912,0.5196000000000001,5,1.0,14.0,1.0002625949366022,0.0
gc39HK,10,1.32878,-1.1600400000000002,0.92171,5,0.0,5.0,5.028254673509068,0.6075862774329831
gc39HK,8,0.07394,-1.16318,0.39387,5,0.0,7.0,3.7664399514167144,1.9243220192186814
gc39HK,seq16,1.3668,-1.0970900000000001,0.66343,10,1.0,8.0,1.2005549908331634,0.0
gc39HK,seq23,1.0675299999999999,-1.52465,2.0035499999999997,10,1.0,8.0,1.2005549908331634,0.0
gc39HK,seq24,0.07394,-1.16318,0.39387,8,1.0,8.0,2.017716383361533,0.0
gc39HK,seq19,-0.037250000000000005,-0.76431,0.037980000000000014,8,1.0,9.0,1.3743969343820621,0.0
gc39HK,seq17,-0.49210999999999994,-1.4656300000000002,0.55315,8,1.0,11.0,1.0506691151575158,0.0
gc77HK,naive,0.0,0.0,0.0,,0.0,0.0,11.124014089837866,
gc77HK,seq29,-0.05815,0.0053,-0.13264,naive,1.0,1.0,4.724416645781362,0.0
gc77HK,seq2,-0.37066,-0.03081,-0.036550000000000006,naive,1.0,5.0,1.068215070355322,0.0
gc77HK,seq14,-0.05457,0.06131,-0.34623,naive,2.0,1.0,4.914741809709444,0.040285431662347264
gc77HK,4,0.82584,0.07114,0.42436999999999997,naive,0.0,2.0,5.172864105603958,1.1825175515464603
gc77HK,seq54,0.331,-0.00561,-0.27353,naive,2.0,1.0,12.006524349438521,1.5413771158730614
gc77HK,seq37,0.12851,-1.22449,0.7401,naive,1.0,1.0,14.535627313824705,2.076703094508864
gc77HK,27,0.83084,0.046029999999999995,0.48543,4,0.0,3.0,4.732721270117249,0.8668695091958722
gc77HK,13,0.82584,0.07114,0.42436999999999997,4,0.0,4.0,5.240693962263077,2.3492517678249913
gc77HK,seq26,0.29177000000000003,-0.09922,-0.06462999999999999,seq54,1.0,3.0,2.489571090281937,0.0
gc77HK,seq32,0.37770000000000004,0.0698,-0.44718,seq54,1.0,5.0,1.2015915254043759,0.0
gc77HK,seq35,0.331,-0.00561,-0.27353,seq54,1.0,4.0,1.547982580278055,0.0
gc77HK,26,0.19599,-0.55154,1.0014299999999998,seq54,0.0,4.0,3.4980721021061045,1.2597619292833169
gc77HK,22,0.32452000000000003,-0.038389999999999994,-0.23160999999999998,seq54,0.0,3.0,4.4214683830253385,0.7759960341299673
gc77HK,24,-0.48603999999999997,-0.14768,-0.6763499999999999,seq54,0.0,7.0,3.026208655679822,1.9458389626993942
gc77HK,19,1.20027,0.06445,0.18161,seq54,0.0,4.0,4.944662834371901,2.1942625823888275
gc77HK,seq23,-0.14769,-1.23437,0.83422,seq37,1.0,5.0,1.2479136620125002,0.0
gc77HK,seq62,0.12851,-1.22449,0.7401,seq37,1.0,3.0,2.8318479563016976,0.0
gc77HK,seq4,0.16603,-1.1753900000000002,0.55231,seq37,1.0,3.0,2.8318479563016976,0.0
gc77HK,seq22,0.8617900000000001,-1.21747,0.46026,seq37,1.0,4.0,1.6738992024753172,0.0
gc77HK,seq30,0.08684000000000001,-1.1024200000000002,0.70263,seq37,1.0,6.0,1.0912023394399244,0.0
gc77HK,seq38,0.12851,-1.22449,0.7401,seq37,1.0,2.0,6.706762152907342,0.12162985091495156
gc77HK,seq48,0.14699,-1.2238900000000001,0.14531000000000005,seq37,1.0,5.0,1.9751968028050984,0.5827992455982207
gc77HK,18,0.09100000000000001,-1.2228800000000002,0.56355,seq37,0.0,2.0,9.980602013123386,0.669142410718752
gc77HK,seq51,0.76696,-0.61378,-0.17675999999999997,seq37,1.0,5.0,5.678302520814462,3.5502366819649285
gc77HK,seq66,-2.52984,-1.89972,2.33924,27,1.0,6.0,1.1858412490735075,0.0
gc77HK,12,0.9131400000000001,0.08595,0.32465,27,0.0,5.0,4.3332023293205655,1.8788811389512292
gc77HK,seq64,0.85321,0.043469999999999995,0.40793999999999997,13,1.0,6.0,1.573915518502667,0.0
gc77HK,seq33,0.06806000000000001,-1.71895,2.30321,13,1.0,6.0,3.896405781683801,1.4756130401399294
gc77HK,seq20,0.85596,0.12367999999999998,-0.10813,13,2.0,5.0,5.278871524258761,1.06200753827791
gc77HK,seq63,0.23351,-0.50244,0.8136399999999998,26,1.0,7.0,1.1243716865354103,0.0
gc77HK,seq65,-0.3007599999999999,-0.85051,0.8315199999999999,26,1.0,13.0,1.0003082865887154,0.0
gc77HK,seq46,0.30318,-0.11954,-0.36934,22,1.0,7.0,1.0626663793727134,0.0
gc77HK,seq50,-3.31219,-0.21723,-0.27,22,1.0,6.0,1.1703448803041674,0.0
gc77HK,seq13,-0.5459399999999999,-0.6479199999999999,0.45280000000000004,24,1.0,15.0,1.0006797172803132,0.0
gc77HK,seq58,-1.4659900000000001,-0.48383,1.8444,24,2.0,14.0,1.192172827059646,0.1899741556846722
gc77HK,seq36,1.20127,0.07271999999999998,0.02317999999999998,19,1.0,15.0,1.0000658825783781,0.0
gc77HK,seq10,1.20695,0.031909999999999994,0.08944000000000002,19,2.0,5.0,7.247776313919118,1.956875622990911
gc77HK,seq21,0.12851,-1.22449,0.7401,seq38,1.0,3.0,3.0994004717098904,0.0
gc77HK,seq61,0.14546,-1.1683100000000002,0.10696000000000006,seq48,1.0,6.0,1.358754854848117,0.0
gc77HK,seq60,-0.0036099999999999882,-1.24944,0.48783,18,1.0,4.0,2.215392317081348,0.0
gc77HK,seq49,0.09100000000000001,-1.2228800000000002,0.56355,18,1.0,3.0,4.3037788499709615,0.0
gc77HK,seq34,0.09100000000000001,-1.2228800000000002,0.56355,18,1.0,4.0,2.215392317081348,0.0
gc77HK,seq7,0.96027,-1.1528200000000002,1.0186899999999999,18,2.0,3.0,7.042590365548978,0.6363736639480202
gc77HK,seq41,0.80581,-0.73465,-0.26321,seq51,1.0,9.0,1.0856860995834925,0.0
gc77HK,seq16,0.78954,-0.63563,-0.14133999999999997,seq51,1.0,6.0,4.54554333247899,0.670509962123858
gc77HK,seq24,0.76696,-0.61378,-0.17675999999999997,seq51,1.0,6.0,6.575867695074771,1.4166643436748345
gc77HK,seq40,0.91917,0.07558000000000001,0.42784,12,1.0,7.0,1.451099881323536,0.0
gc77HK,seq18,0.9148900000000001,0.09081,0.5968,12,1.0,9.0,1.061049730206923,0.0
gc77HK,seq5,1.3136999999999999,-0.034700000000000016,2.0510500000000005,12,1.0,9.0,1.061049730206923,0.0
gc77HK,23,0.06806000000000001,-1.71895,2.30321,seq33,0.0,7.0,3.6793330603113947,0.7813037684635531
gc77HK,21,0.017409999999999926,-2.01082,4.20058,seq33,0.0,12.0,2.6209843920756812,1.6023012428137915
